captured_utc,player,market,side,line,odds
2026-06-24T20:18:29+00:00,sonia citron,pa,Under,18.5,1.91
2026-06-24T20:18:29+00:00,shakira austin,pr,Over,19.5,1.91
2026-06-24T20:18:29+00:00,shakira austin,pr,Under,19.5,1.8
2026-06-24T20:18:29+00:00,shakira austin,pa,Over,14.5,1.83
2026-06-24T20:18:29+00:00,shakira austin,pa,Under,14.5,1.83
2026-06-24T20:18:29+00:00,shakira austin,ra,Over,9.5,1.67
2026-06-24T20:18:29+00:00,shakira austin,ra,Under,9.5,2.1
2026-06-24T20:18:29+00:00,shakira austin,pra,Over,21.5,1.73
2026-06-24T20:18:29+00:00,shakira austin,pra,Under,21.5,2.0
2026-06-24T20:18:29+00:00,nia coffey,ra,Over,8.5,2.0
2026-06-24T20:18:29+00:00,nia coffey,ra,Under,8.5,1.73
2026-06-24T20:18:29+00:00,olivia miles,pa,Over,23.5,1.73
2026-06-24T20:18:29+00:00,olivia miles,pa,Under,23.5,2.0
2026-06-24T20:18:29+00:00,olivia miles,pra,Over,28.5,1.83
2026-06-24T20:18:29+00:00,olivia miles,pra,Under,28.5,1.83
2026-06-24T20:18:29+00:00,kiki iriafen,pra,Over,23.5,1.8
2026-06-24T20:18:29+00:00,kiki iriafen,pra,Under,23.5,1.91
2026-06-24T20:18:29+00:00,skylar diggins,pa,Over,20.5,1.83
2026-06-24T20:18:29+00:00,skylar diggins,pa,Under,20.5,1.83
2026-06-24T20:18:29+00:00,azura stevens,pr,Over,18.5,1.8
2026-06-24T20:18:29+00:00,azura stevens,pr,Under,18.5,1.91
2026-06-24T20:18:29+00:00,natasha cloud,pa,Over,13.5,2.1
2026-06-24T20:18:29+00:00,natasha cloud,pa,Under,13.5,1.67
2026-06-24T20:18:29+00:00,bridget carleton,pr,Over,16.5,1.83
2026-06-24T20:18:29+00:00,bridget carleton,pr,Under,16.5,1.83
2026-06-24T20:18:29+00:00,bridget carleton,pra,Over,18.5,1.73
2026-06-24T20:18:29+00:00,bridget carleton,pra,Under,18.5,2.0
2026-06-24T20:18:29+00:00,carla leite,pr,Over,16.5,1.73
2026-06-24T20:18:29+00:00,carla leite,pr,Under,16.5,2.0
2026-06-24T20:18:29+00:00,carla leite,pa,Over,20.5,1.83
2026-06-24T20:18:29+00:00,carla leite,pa,Under,20.5,1.83
2026-06-24T20:18:29+00:00,sarah ashlee barker,pa,Over,14.5,1.73
2026-06-24T20:18:29+00:00,sarah ashlee barker,pa,Under,14.5,2.0
2026-06-24T20:18:29+00:00,sarah ashlee barker,pra,Over,19.5,1.73
2026-06-24T20:18:29+00:00,sarah ashlee barker,pra,Under,19.5,2.0
2026-06-24T20:18:29+00:00,kamilla cardoso,pr,Over,21.5,1.8
2026-06-24T20:18:29+00:00,kamilla cardoso,pr,Under,21.5,1.91
2026-06-24T20:18:29+00:00,kamilla cardoso,ra,Over,10.5,1.73
2026-06-24T20:18:29+00:00,kamilla cardoso,ra,Under,10.5,2.0
2026-06-24T20:18:29+00:00,kamilla cardoso,pra,Over,24.5,1.91
2026-06-24T20:18:29+00:00,kamilla cardoso,pra,Under,24.5,1.8
2026-06-24T20:38:39+00:00,skylar diggins,pr,Over,18.5,2.0
2026-06-24T20:38:39+00:00,skylar diggins,pr,Under,18.5,1.73
2026-06-24T20:38:39+00:00,skylar diggins,pa,Over,20.5,1.8
2026-06-24T20:38:39+00:00,skylar diggins,pa,Under,20.5,1.91
2026-06-24T20:38:39+00:00,natasha cloud,pra,Over,16.5,1.91
2026-06-24T20:38:39+00:00,natasha cloud,pra,Under,16.5,1.8
2026-06-24T20:38:39+00:00,bridget carleton,pra,Over,19.5,2.0
2026-06-24T20:38:39+00:00,bridget carleton,pra,Under,19.5,1.73
2026-06-24T20:38:39+00:00,carla leite,pa,Over,20.5,1.91
2026-06-24T20:38:39+00:00,carla leite,pa,Under,20.5,1.8
2026-06-24T20:38:39+00:00,megan gustafson,pr,Over,19.5,1.91
2026-06-24T20:38:39+00:00,megan gustafson,pr,Under,19.5,1.8
2026-06-24T20:38:39+00:00,sarah ashlee barker,pa,Over,15.5,2.0
2026-06-24T20:38:39+00:00,sarah ashlee barker,pa,Under,15.5,1.73
2026-06-24T20:38:39+00:00,sarah ashlee barker,ra,Over,7.5,1.67
2026-06-24T20:38:39+00:00,sarah ashlee barker,ra,Under,7.5,2.1
2026-06-24T20:38:39+00:00,kamilla cardoso,pr,Over,21.5,1.73
2026-06-24T20:38:39+00:00,kamilla cardoso,pr,Under,21.5,2.0
2026-06-24T20:38:39+00:00,kamilla cardoso,ra,Over,10.5,1.67
2026-06-24T20:38:39+00:00,kamilla cardoso,ra,Under,10.5,2.1
2026-06-24T20:38:39+00:00,kamilla cardoso,pra,Over,24.5,1.83
2026-06-24T20:38:39+00:00,kamilla cardoso,pra,Under,24.5,1.83
2026-06-24T20:38:39+00:00,angel reese,pr,Over,25.5,1.91
2026-06-24T20:38:39+00:00,angel reese,pr,Under,25.5,1.8
2026-06-24T20:38:39+00:00,angel reese,pa,Over,16.5,1.83
2026-06-24T20:38:39+00:00,angel reese,pa,Under,16.5,1.83
2026-06-24T20:38:39+00:00,angel reese,ra,Over,14.5,2.0
2026-06-24T20:38:39+00:00,angel reese,ra,Under,14.5,1.73
2026-06-24T20:38:39+00:00,gabby williams,pra,Over,21.5,1.8
2026-06-24T20:38:39+00:00,gabby williams,pra,Under,21.5,1.91
2026-06-24T20:38:39+00:00,rhyne howard,pr,Over,21.5,1.8
2026-06-24T20:38:39+00:00,rhyne howard,pr,Under,21.5,1.91
2026-06-24T20:38:39+00:00,rhyne howard,ra,Over,7.5,2.0
2026-06-24T20:38:39+00:00,rhyne howard,ra,Under,7.5,1.73
2026-06-24T20:38:39+00:00,rhyne howard,pra,Over,25.5,1.91
2026-06-24T20:38:39+00:00,rhyne howard,pra,Under,25.5,1.8
2026-06-24T20:38:39+00:00,aja wilson,pr,Over,35.5,2.0
2026-06-24T20:38:39+00:00,aja wilson,pr,Under,35.5,1.73
2026-06-24T20:38:39+00:00,aja wilson,ast,Over,3.5,2.2
2026-06-24T20:38:39+00:00,aja wilson,ast,Under,3.5,1.62
2026-06-24T20:38:39+00:00,jackie young,pa,Over,24.5,2.0
2026-06-24T20:38:39+00:00,jackie young,pa,Under,24.5,1.73
2026-06-24T20:38:39+00:00,jackie young,ast,Over,6.5,1.73
2026-06-24T20:38:39+00:00,jackie young,ast,Under,6.5,2.0
2026-06-24T20:38:39+00:00,jessica shepard,ra,Over,16.5,1.67
2026-06-24T20:38:39+00:00,jessica shepard,ra,Under,16.5,2.1
2026-06-24T20:38:39+00:00,jessica shepard,reb,Over,11.5,1.67
2026-06-24T20:38:39+00:00,jessica shepard,reb,Under,11.5,2.1
2026-06-24T20:38:39+00:00,jessica shepard,pra,Over,30.5,1.91
2026-06-24T20:38:39+00:00,jessica shepard,pra,Under,30.5,1.8
2026-06-24T20:38:39+00:00,paige bueckers,pts,Over,18.5,1.91
2026-06-24T20:38:39+00:00,paige bueckers,pts,Under,18.5,1.8
2026-06-24T20:38:39+00:00,paige bueckers,pr,Over,22.5,1.8
2026-06-24T20:38:39+00:00,paige bueckers,pr,Under,22.5,1.91
2026-06-24T20:38:39+00:00,paige bueckers,pa,Over,24.5,2.0
2026-06-24T20:38:39+00:00,paige bueckers,pa,Under,24.5,1.73
2026-06-24T20:38:39+00:00,paige bueckers,pra,Over,28.5,1.83
2026-06-24T20:38:39+00:00,paige bueckers,pra,Under,28.5,1.83
2026-06-24T22:01:19+00:00,caitlin clark,pts,Over,22.5,1.8
2026-06-24T22:01:19+00:00,caitlin clark,pts,Under,22.5,1.9
2026-06-24T22:01:19+00:00,caitlin clark,pa,Over,30.5,1.8
2026-06-24T22:01:19+00:00,caitlin clark,pa,Under,30.5,1.91
2026-06-24T22:01:19+00:00,caitlin clark,ra,Over,12.5,1.67
2026-06-24T22:01:19+00:00,caitlin clark,ra,Under,12.5,2.1
2026-06-24T22:01:19+00:00,aliyah boston,pr,Over,24.5,1.73
2026-06-24T22:01:19+00:00,aliyah boston,pr,Under,24.5,2.0
2026-06-24T22:01:19+00:00,alyssa thomas,pa,Over,24.5,2.0
2026-06-24T22:01:19+00:00,alyssa thomas,pa,Under,24.5,1.73
2026-06-24T22:01:19+00:00,alyssa thomas,pra,Over,31.5,1.73
2026-06-24T22:01:19+00:00,alyssa thomas,pra,Under,31.5,2.0
2026-06-24T22:01:19+00:00,kahleah copper,pr,Over,23.5,1.83
2026-06-24T22:01:19+00:00,kahleah copper,pr,Under,23.5,1.83
2026-06-24T22:01:19+00:00,kahleah copper,pa,Over,21.5,1.8
2026-06-24T22:01:19+00:00,kahleah copper,pa,Under,21.5,1.91
2026-06-24T22:01:19+00:00,kahleah copper,pra,Over,25.5,1.91
2026-06-24T22:01:19+00:00,kahleah copper,pra,Under,25.5,1.8
2026-06-24T22:01:19+00:00,kayla mcbride,pra,Over,20.5,1.73
2026-06-24T22:01:19+00:00,kayla mcbride,pra,Under,20.5,2.0
2026-06-24T22:01:19+00:00,courtney williams,pr,Over,21.5,2.0
2026-06-24T22:01:19+00:00,courtney williams,pr,Under,21.5,1.73
2026-06-24T22:01:19+00:00,courtney williams,pa,Over,20.5,1.8
2026-06-24T22:01:19+00:00,courtney williams,pa,Under,20.5,1.91
2026-06-24T22:01:19+00:00,courtney williams,ra,Over,9.5,2.0
2026-06-24T22:01:19+00:00,courtney williams,ra,Under,9.5,1.73
2026-06-24T22:01:19+00:00,courtney williams,pra,Over,25.5,1.8
2026-06-24T22:01:19+00:00,courtney williams,pra,Under,25.5,1.91
2026-06-24T22:01:19+00:00,michaela onyenwere,pr,Over,12.5,1.83
2026-06-24T22:01:19+00:00,michaela onyenwere,pr,Under,12.5,1.83
2026-06-24T22:01:19+00:00,sonia citron,ra,Over,6.5,1.73
2026-06-24T22:01:19+00:00,sonia citron,ra,Under,6.5,2.0
2026-06-24T22:01:19+00:00,shakira austin,ra,Over,9.5,1.73
2026-06-24T22:01:19+00:00,shakira austin,ra,Under,9.5,2.0
2026-06-24T22:01:19+00:00,shakira austin,pra,Over,22.5,2.0
2026-06-24T22:01:19+00:00,shakira austin,pra,Under,22.5,1.73
2026-06-24T22:01:19+00:00,nia coffey,pr,Over,14.5,1.83
2026-06-24T22:01:19+00:00,nia coffey,pr,Under,14.5,1.83
2026-06-24T22:01:19+00:00,olivia miles,pr,Over,23.5,2.0
2026-06-24T22:01:19+00:00,olivia miles,pr,Under,23.5,1.73
2026-06-24T22:01:19+00:00,olivia miles,pra,Over,28.5,1.8
2026-06-24T22:01:19+00:00,olivia miles,pra,Under,28.5,1.91
2026-06-24T22:01:19+00:00,natasha cloud,pa,Over,12.5,1.67
2026-06-24T22:01:19+00:00,natasha cloud,pa,Under,12.5,2.1
2026-06-24T22:01:19+00:00,natasha cloud,pra,Over,16.5,1.83
2026-06-24T22:01:19+00:00,natasha cloud,pra,Under,16.5,1.83
2026-06-24T22:01:19+00:00,carla leite,pr,Over,16.5,1.8
2026-06-24T22:01:19+00:00,carla leite,pr,Under,16.5,1.91
2026-06-24T22:01:19+00:00,carla leite,ra,Over,8.5,1.91
2026-06-24T22:01:19+00:00,carla leite,ra,Under,8.5,1.8
2026-06-24T22:01:19+00:00,sarah ashlee barker,pra,Over,20.5,2.0
2026-06-24T22:01:19+00:00,sarah ashlee barker,pra,Under,20.5,1.73
2026-06-24T22:01:19+00:00,cecilia zandalasini,pra,Over,12.5,1.8
2026-06-24T22:01:19+00:00,cecilia zandalasini,pra,Under,12.5,1.91
2026-06-24T22:01:19+00:00,jordin canada,pr,Over,14.5,1.91
2026-06-24T22:01:19+00:00,jordin canada,pr,Under,14.5,1.8
2026-06-24T22:01:19+00:00,jordin canada,pa,Over,17.5,1.83
2026-06-24T22:01:19+00:00,jordin canada,pa,Under,17.5,1.83
2026-06-24T22:01:19+00:00,angel reese,pr,Over,25.5,2.0
2026-06-24T22:01:19+00:00,angel reese,pr,Under,25.5,1.73
2026-06-24T22:01:19+00:00,angel reese,pa,Over,16.5,1.8
2026-06-24T22:01:19+00:00,angel reese,pa,Under,16.5,1.91
2026-06-24T22:01:19+00:00,angel reese,ra,Over,14.5,1.91
2026-06-24T22:01:19+00:00,angel reese,ra,Under,14.5,1.8
2026-06-24T22:01:19+00:00,nazahrah hillmon-baker,pra,Over,16.5,1.91
2026-06-24T22:01:19+00:00,nazahrah hillmon-baker,pra,Under,16.5,1.8
2026-06-24T22:01:19+00:00,allisha gray,pr,Over,21.5,1.83
2026-06-24T22:01:19+00:00,allisha gray,pr,Under,21.5,1.83
2026-06-24T22:01:19+00:00,gabby williams,pra,Over,21.5,1.83
2026-06-24T22:01:19+00:00,gabby williams,pra,Under,21.5,1.83
2026-06-24T22:01:19+00:00,rhyne howard,pa,Over,21.5,1.91
2026-06-24T22:01:19+00:00,rhyne howard,pa,Under,21.5,1.8
2026-06-24T22:01:19+00:00,dearica hamby,pts,Over,11.5,1.714
2026-06-24T22:01:19+00:00,dearica hamby,pts,Under,11.5,2.1
2026-06-24T22:01:19+00:00,dearica hamby,pr,Over,24.5,2.0
2026-06-24T22:01:19+00:00,dearica hamby,pr,Under,24.5,1.73
2026-06-24T22:01:19+00:00,dearica hamby,reb,Over,7.5,1.645
2026-06-24T22:01:19+00:00,dearica hamby,reb,Under,7.5,2.22
2026-06-24T22:01:19+00:00,dearica hamby,ast,Over,2.5,1.769
2026-06-24T22:01:19+00:00,dearica hamby,ast,Under,2.5,2.02
2026-06-24T22:01:19+00:00,dearica hamby,pra,Over,22.5,1.893
2026-06-24T22:01:19+00:00,dearica hamby,pra,Under,22.5,1.893
2026-06-24T22:01:19+00:00,nneka ogwumike,pts,Over,16.5,1.87
2026-06-24T22:01:19+00:00,nneka ogwumike,pts,Under,16.5,1.909
2026-06-24T22:01:19+00:00,nneka ogwumike,pr,Over,27.5,1.83
2026-06-24T22:01:19+00:00,nneka ogwumike,pr,Under,27.5,1.83
2026-06-24T22:01:19+00:00,nneka ogwumike,pa,Over,20.5,1.8
2026-06-24T22:01:19+00:00,nneka ogwumike,pa,Under,20.5,1.91
2026-06-24T22:01:19+00:00,nneka ogwumike,ra,Over,11.5,1.83
2026-06-24T22:01:19+00:00,nneka ogwumike,ra,Under,11.5,1.83
2026-06-24T22:01:19+00:00,nneka ogwumike,reb,Over,8.5,1.833
2026-06-24T22:01:19+00:00,nneka ogwumike,reb,Under,8.5,1.952
2026-06-24T22:01:19+00:00,isabelle harrison,pts,Over,12.5,1.769
2026-06-24T22:01:19+00:00,isabelle harrison,pts,Under,12.5,2.02
2026-06-24T22:01:19+00:00,isabelle harrison,pr,Over,21.5,2.0
2026-06-24T22:01:19+00:00,isabelle harrison,pr,Under,21.5,1.73
2026-06-24T22:01:19+00:00,isabelle harrison,reb,Over,5.5,1.69
2026-06-24T22:01:19+00:00,isabelle harrison,reb,Under,5.5,2.15
2026-06-24T22:01:19+00:00,marina mabrey,pts,Over,20.5,1.833
2026-06-24T22:01:19+00:00,marina mabrey,pts,Under,20.5,1.952
2026-06-24T22:01:19+00:00,marina mabrey,pr,Over,25.5,1.8
2026-06-24T22:01:19+00:00,marina mabrey,pr,Under,25.5,1.91
2026-06-24T22:01:19+00:00,marina mabrey,pa,Over,26.5,1.8
2026-06-24T22:01:19+00:00,marina mabrey,pa,Under,26.5,1.91
2026-06-24T22:01:19+00:00,marina mabrey,ra,Over,7.5,1.73
2026-06-24T22:01:19+00:00,marina mabrey,ra,Under,7.5,2.0
2026-06-24T22:01:19+00:00,marina mabrey,reb,Over,3.5,1.952
2026-06-24T22:01:19+00:00,marina mabrey,reb,Under,3.5,1.833
2026-06-24T22:01:19+00:00,marina mabrey,ast,Over,3.5,1.667
2026-06-24T22:01:19+00:00,marina mabrey,ast,Under,3.5,2.2
2026-06-24T22:01:19+00:00,marina mabrey,pra,Over,27.5,1.833
2026-06-24T22:01:19+00:00,marina mabrey,pra,Under,27.5,1.952
2026-06-24T22:01:19+00:00,laura juskaite,pts,Over,9.5,2.02
2026-06-24T22:01:19+00:00,laura juskaite,pts,Under,9.5,1.769
2026-06-24T22:01:19+00:00,aja wilson,pts,Over,26.5,1.83
2026-06-24T22:01:19+00:00,aja wilson,pts,Under,26.5,1.87
2026-06-24T22:01:19+00:00,aja wilson,pa,Over,28.5,1.8
2026-06-24T22:01:19+00:00,aja wilson,pa,Under,28.5,1.91
2026-06-24T22:01:19+00:00,chelsea gray,pts,Over,12.5,1.97
2026-06-24T22:01:19+00:00,chelsea gray,pts,Under,12.5,1.74
2026-06-24T22:01:19+00:00,chelsea gray,pra,Over,22.5,1.83
2026-06-24T22:01:19+00:00,chelsea gray,pra,Under,22.5,1.83
2026-06-24T22:01:19+00:00,arike ogunbowale,pts,Over,13.5,1.83
2026-06-24T22:01:19+00:00,arike ogunbowale,pts,Under,13.5,1.87
2026-06-24T22:01:19+00:00,arike ogunbowale,pr,Under,17.5,2.0
2026-06-24T22:01:19+00:00,arike ogunbowale,reb,Over,3.5,2.1
2026-06-24T22:01:19+00:00,arike ogunbowale,reb,Under,3.5,1.67
2026-06-24T22:01:19+00:00,jackie young,pts,Over,16.5,1.86
2026-06-24T22:01:19+00:00,jackie young,pts,Under,16.5,1.87
2026-06-24T22:01:19+00:00,jackie young,pr,Over,21.5,1.91
2026-06-24T22:01:19+00:00,jackie young,pr,Under,21.5,1.8
2026-06-24T22:01:19+00:00,jackie young,pa,Over,23.5,1.8
2026-06-24T22:01:19+00:00,jackie young,pa,Under,23.5,1.91
2026-06-24T22:01:19+00:00,jackie young,ast,Over,6.5,1.8
2026-06-24T22:01:19+00:00,jackie young,ast,Under,6.5,1.91
2026-06-24T22:01:19+00:00,jackie young,pra,Over,28.5,2.0
2026-06-24T22:01:19+00:00,jackie young,pra,Under,28.5,1.73
2026-06-24T22:01:19+00:00,azzi fudd,pts,Over,13.5,1.9
2026-06-24T22:01:19+00:00,azzi fudd,pts,Under,13.5,1.81
2026-06-24T22:01:19+00:00,jessica shepard,pts,Over,12.5,1.86
2026-06-24T22:01:19+00:00,jessica shepard,pts,Under,12.5,1.84
2026-06-24T22:01:19+00:00,jessica shepard,ra,Over,16.5,1.73
2026-06-24T22:01:19+00:00,jessica shepard,ra,Under,16.5,2.0
2026-06-24T22:01:19+00:00,jessica shepard,ast,Over,4.5,1.67
2026-06-24T22:01:19+00:00,jessica shepard,ast,Under,4.5,2.1
2026-06-24T22:01:19+00:00,jessica shepard,pra,Over,30.5,2.0
2026-06-24T22:01:19+00:00,jessica shepard,pra,Under,30.5,1.73
2026-06-24T22:01:19+00:00,nalyssa smith,pts,Over,11.5,1.93
2026-06-24T22:01:19+00:00,nalyssa smith,pts,Under,11.5,1.77
2026-06-24T22:01:19+00:00,paige bueckers,pts,Over,18.5,1.82
2026-06-24T22:01:19+00:00,paige bueckers,pts,Under,18.5,1.88
2026-06-24T22:39:50+00:00,dewanna bonner,pts,Over,9.5,1.9
2026-06-24T22:39:50+00:00,dewanna bonner,pts,Under,9.5,1.8
2026-06-24T22:39:50+00:00,caitlin clark,pr,Over,26.5,2.0
2026-06-24T22:39:50+00:00,caitlin clark,pr,Under,26.5,1.73
2026-06-24T22:39:50+00:00,aliyah boston,pr,Over,24.5,1.8
2026-06-24T22:39:50+00:00,aliyah boston,pr,Under,24.5,1.91
2026-06-24T22:39:50+00:00,alyssa thomas,pa,Over,23.5,1.73
2026-06-24T22:39:50+00:00,alyssa thomas,pa,Under,23.5,2.0
2026-06-24T22:39:50+00:00,alyssa thomas,pra,Over,31.5,1.8
2026-06-24T22:39:50+00:00,kahleah copper,pra,Over,25.5,1.83
2026-06-24T22:39:50+00:00,kahleah copper,pra,Under,25.5,1.83
2026-06-24T22:39:50+00:00,courtney williams,pa,Over,20.5,1.83
2026-06-24T22:39:50+00:00,courtney williams,pa,Under,20.5,1.83
2026-06-24T22:39:50+00:00,courtney williams,pra,Over,25.5,1.83
2026-06-24T22:39:50+00:00,courtney williams,pra,Under,25.5,1.83
2026-06-24T22:39:50+00:00,natasha howard,pr,Over,22.5,1.91
2026-06-24T22:39:50+00:00,natasha howard,pr,Under,22.5,1.8
2026-06-24T22:39:50+00:00,natasha howard,pra,Over,25.5,1.91
2026-06-24T22:39:50+00:00,natasha howard,pra,Under,25.5,1.8
2026-06-24T22:39:50+00:00,michaela onyenwere,pr,Over,12.5,1.8
2026-06-24T22:39:50+00:00,michaela onyenwere,pr,Under,12.5,1.91
2026-06-24T22:39:50+00:00,sonia citron,pa,Over,18.5,1.73
2026-06-24T22:39:50+00:00,sonia citron,pa,Under,18.5,2.0
2026-06-24T22:39:50+00:00,nia coffey,pr,Over,14.5,1.91
2026-06-24T22:39:50+00:00,nia coffey,pr,Under,14.5,1.8
2026-06-24T22:39:50+00:00,olivia miles,ra,Over,10.5,2.1
2026-06-24T22:39:50+00:00,olivia miles,ra,Under,10.5,1.67
2026-06-24T22:39:50+00:00,kiki iriafen,pra,Over,23.5,1.73
2026-06-24T22:39:50+00:00,kiki iriafen,pra,Under,23.5,2.0
2026-06-24T22:39:50+00:00,natasha cloud,pa,Over,12.5,1.73
2026-06-24T22:39:50+00:00,natasha cloud,pa,Under,12.5,2.0
2026-06-24T22:39:50+00:00,natasha cloud,pra,Over,16.5,1.91
2026-06-24T22:39:50+00:00,natasha cloud,pra,Under,16.5,1.8
2026-06-24T22:39:50+00:00,bridget carleton,pr,Over,16.5,1.73
2026-06-24T22:39:50+00:00,bridget carleton,pr,Under,16.5,2.0
2026-06-24T22:39:50+00:00,bridget carleton,pra,Over,19.5,1.91
2026-06-24T22:39:50+00:00,bridget carleton,pra,Under,19.5,1.8
2026-06-24T22:39:50+00:00,carla leite,pr,Over,16.5,1.73
2026-06-24T22:39:50+00:00,carla leite,pr,Under,16.5,2.0
2026-06-24T22:39:50+00:00,carla leite,ra,Over,8.5,1.83
2026-06-24T22:39:50+00:00,carla leite,ra,Under,8.5,1.83
2026-06-24T22:39:50+00:00,sarah ashlee barker,ra,Over,7.5,1.73
2026-06-24T22:39:50+00:00,sarah ashlee barker,ra,Under,7.5,2.0
2026-06-24T22:39:50+00:00,kamilla cardoso,pr,Over,21.5,1.8
2026-06-24T22:39:50+00:00,kamilla cardoso,pr,Under,21.5,1.91
2026-06-24T22:39:50+00:00,jordin canada,pr,Over,14.5,1.83
2026-06-24T22:39:50+00:00,jordin canada,pr,Under,14.5,1.83
2026-06-24T22:39:50+00:00,jordin canada,ra,Over,10.5,2.0
2026-06-24T22:39:50+00:00,jordin canada,ra,Under,10.5,1.73
2026-06-24T22:39:50+00:00,jordin canada,pra,Over,21.5,1.91
2026-06-24T22:39:50+00:00,jordin canada,pra,Under,21.5,1.8
2026-06-24T22:39:50+00:00,angel reese,pa,Over,16.5,2.0
2026-06-24T22:39:50+00:00,angel reese,pa,Under,16.5,1.73
2026-06-24T22:39:50+00:00,angel reese,ra,Over,14.5,2.1
2026-06-24T22:39:50+00:00,angel reese,ra,Under,14.5,1.67
2026-06-24T22:39:50+00:00,veronica burton,ra,Over,8.5,1.91
2026-06-24T22:39:50+00:00,veronica burton,ra,Under,8.5,1.8
2026-06-24T22:39:50+00:00,veronica burton,pra,Under,20.5,1.8
2026-06-24T22:39:50+00:00,allisha gray,pr,Over,21.5,1.8
2026-06-24T22:39:50+00:00,allisha gray,pr,Under,21.5,1.91
2026-06-24T22:39:50+00:00,gabby williams,pr,Over,19.5,1.91
2026-06-24T22:39:50+00:00,gabby williams,pr,Under,19.5,1.8
2026-06-24T22:39:50+00:00,gabby williams,pra,Over,21.5,1.73
2026-06-24T22:39:50+00:00,gabby williams,pra,Under,21.5,2.0
2026-06-24T22:39:50+00:00,rhyne howard,pa,Over,21.5,1.83
2026-06-24T22:39:50+00:00,rhyne howard,pa,Under,21.5,1.83
2026-06-24T22:39:50+00:00,rhyne howard,ra,Over,7.5,2.1
2026-06-24T22:39:50+00:00,rhyne howard,ra,Under,7.5,1.67
2026-06-24T22:39:50+00:00,dearica hamby,ast,Over,2.5,1.667
2026-06-24T22:39:50+00:00,dearica hamby,ast,Under,2.5,2.2
2026-06-24T22:39:50+00:00,dearica hamby,pra,Over,26.5,1.952
2026-06-24T22:39:50+00:00,dearica hamby,pra,Under,26.5,1.833
2026-06-24T22:39:50+00:00,marina mabrey,ast,Over,4.5,2.02
2026-06-24T22:39:50+00:00,marina mabrey,ast,Under,4.5,1.769
2026-06-24T22:39:50+00:00,marina mabrey,pra,Over,30.5,1.952
2026-06-24T22:39:50+00:00,marina mabrey,pra,Under,30.5,1.833
2026-06-24T22:39:50+00:00,aja wilson,pa,Over,28.5,1.73
2026-06-24T22:39:50+00:00,aja wilson,pa,Under,28.5,2.0
2026-06-24T22:39:50+00:00,chelsea gray,pts,Over,12.5,1.96
2026-06-24T22:39:50+00:00,chelsea gray,pts,Under,12.5,1.75
2026-06-24T22:39:50+00:00,chelsea gray,pr,Over,15.5,1.8
2026-06-24T22:39:50+00:00,chelsea gray,pr,Under,15.5,1.91
2026-06-24T22:39:50+00:00,chelsea gray,pa,Over,18.5,1.91
2026-06-24T22:39:50+00:00,chelsea gray,pa,Under,18.5,1.8
2026-06-24T22:39:50+00:00,chelsea gray,ra,Over,10.5,1.8
2026-06-24T22:39:50+00:00,chelsea gray,ra,Under,10.5,1.91
2026-06-24T22:39:50+00:00,chelsea gray,pra,Over,22.5,1.91
2026-06-24T22:39:50+00:00,chelsea gray,pra,Under,22.5,1.8
2026-06-24T22:39:50+00:00,arike ogunbowale,pr,Under,17.5,1.91
2026-06-24T22:39:50+00:00,arike ogunbowale,reb,Over,3.5,2.2
2026-06-24T22:39:50+00:00,arike ogunbowale,reb,Under,3.5,1.62
2026-06-24T22:39:50+00:00,jackie young,pts,Over,16.5,1.88
2026-06-24T22:39:50+00:00,jackie young,pts,Under,16.5,1.82
2026-06-24T22:39:50+00:00,jackie young,pr,Over,21.5,1.8
2026-06-24T22:39:50+00:00,jackie young,pr,Under,21.5,1.91
2026-06-24T22:39:50+00:00,jackie young,pa,Over,23.5,1.73
2026-06-24T22:39:50+00:00,jackie young,pa,Under,23.5,2.0
2026-06-24T22:39:50+00:00,jackie young,reb,Over,4.5,2.0
2026-06-24T22:39:50+00:00,jackie young,reb,Under,4.5,1.73
2026-06-24T22:39:50+00:00,jackie young,pra,Over,28.5,1.83
2026-06-24T22:39:50+00:00,jackie young,pra,Under,28.5,1.83
2026-06-24T22:39:50+00:00,jessica shepard,pts,Over,12.5,1.83
2026-06-24T22:39:50+00:00,jessica shepard,pts,Under,12.5,1.87
2026-06-24T22:39:50+00:00,jessica shepard,reb,Over,11.5,1.73
2026-06-24T22:39:50+00:00,jessica shepard,reb,Under,11.5,2.0
2026-06-24T22:39:50+00:00,nalyssa smith,pts,Over,11.5,1.94
2026-06-24T22:39:50+00:00,paige bueckers,pts,Over,18.5,1.86
2026-06-24T22:39:50+00:00,paige bueckers,pts,Under,18.5,1.86
2026-06-24T23:34:33+00:00,skylar diggins,pa,Over,20.5,1.83
2026-06-24T23:34:33+00:00,skylar diggins,pa,Under,20.5,1.83
2026-06-24T23:34:33+00:00,skylar diggins,ra,Over,8.5,2.1
2026-06-24T23:34:33+00:00,skylar diggins,ra,Under,8.5,1.67
2026-06-24T23:34:33+00:00,azura stevens,pr,Over,18.5,1.83
2026-06-24T23:34:33+00:00,azura stevens,pr,Under,18.5,1.83
2026-06-24T23:34:33+00:00,azura stevens,reb,Over,6.5,1.67
2026-06-24T23:34:33+00:00,azura stevens,reb,Under,6.5,2.07
2026-06-24T23:34:33+00:00,natasha cloud,pa,Over,13.5,2.0
2026-06-24T23:34:33+00:00,natasha cloud,pa,Under,13.5,1.73
2026-06-24T23:34:33+00:00,natasha cloud,ra,Over,7.5,1.8
