ts,teams,type,side,points,prices,alt
2026-07-17T00:02:16Z,Indiana Fever|Seattle Storm,total,,174.0,"-126,-103",1
2026-07-17T00:02:16Z,Indiana Fever|Seattle Storm,total,,174.5,"-120,-109",1
2026-07-17T00:02:16Z,Indiana Fever|Seattle Storm,total,,175.5,"-108,-121",1
2026-07-17T00:02:16Z,Indiana Fever|Seattle Storm,total,,176.0,"-103,-127",1
2026-07-17T00:02:16Z,Indiana Fever|Seattle Storm,total,,176.5,"102,-133",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,moneyline,,,"-210,170",0
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,team_total,home,84.0,"-112,-112",0
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,team_total,away,79.5,"-116,-108",0
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,spread,,-5.0,"-111,-109",0
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,spread,,-3.5,"-146,116",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,spread,,-4.0,"-135,107",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,spread,,-4.5,"-124,-101",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,spread,,-5.5,"-103,-122",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,spread,,-6.0,"105,-132",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,spread,,-6.5,"114,-143",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,total,,163.5,"-112,-112",0
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,total,,162.0,"-134,102",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,total,,162.5,"-127,-103",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,total,,163.0,"-120,-108",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,total,,164.0,"-108,-120",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,total,,164.5,"-103,-126",1
2026-07-17T00:03:31Z,Phoenix Mercury|Connecticut Sun,total,,165.0,"102,-133",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,moneyline,,,"246,-314",0
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,team_total,home,88.0,"-111,-113",0
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,team_total,away,95.0,"-111,-113",0
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,spread,,7.5,"-107,-113",0
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,spread,,9.0,"-140,111",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,spread,,8.5,"-130,103",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,spread,,8.0,"-119,-105",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,spread,,7.0,"101,-127",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,spread,,6.5,"109,-138",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,spread,,6.0,"118,-149",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,total,,183.0,"-108,-116",0
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,total,,181.5,"-127,-102",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,total,,182.0,"-121,-107",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,total,,182.5,"-116,-112",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,total,,183.5,"-104,-125",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,total,,184.0,"101,-131",1
2026-07-17T00:03:31Z,Toronto Tempo|Atlanta Dream,total,,184.5,"105,-137",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,moneyline,,,"-118,-103",0
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,team_total,home,93.0,"-110,-114",0
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,team_total,away,92.5,"-110,-114",0
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,spread,,-1.0,"-110,-110",0
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,spread,,2.0,"-144,114",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,spread,,1.5,"-134,107",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,spread,,1.0,"-127,101",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,spread,,-1.5,"-106,-119",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,spread,,-2.0,"102,-128",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,spread,,-2.5,"110,-138",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,total,,185.0,"-112,-112",0
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,total,,183.5,"-132,101",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,total,,184.0,"-126,-103",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,total,,184.5,"-120,-109",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,total,,185.5,"-108,-120",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,total,,186.0,"-103,-127",1
2026-07-17T00:03:31Z,Chicago Sky|Los Angeles Sparks,total,,186.5,"102,-133",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,moneyline,,,"448,-636",0
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,team_total,home,73.5,"-105,-115",0
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,team_total,home,72.5,"-129,107",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,team_total,home,74.5,"116,-141",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,team_total,away,82.5,"-111,-109",0
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,team_total,away,81.5,"-140,115",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,team_total,away,83.5,"112,-136",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,spread,,9.5,"-107,-113",0
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,spread,,11.0,"-151,121",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,spread,,10.5,"-133,108",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,spread,,10.0,"-120,-102",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,spread,,9.0,"103,-126",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,spread,,8.5,"112,-138",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,spread,,8.0,"125,-156",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,total,,156.0,"-110,-110",0
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,total,,154.5,"-136,110",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,total,,155.0,"-127,103",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,total,,155.5,"-118,-104",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,total,,156.5,"-103,-118",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,total,,157.0,"105,-129",1
2026-07-17T00:03:31Z,Washington Mystics|Portland Fire,total,,157.5,"112,-139",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,moneyline,,,"-400,305",0
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,team_total,home,92.0,"-108,-116",0
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,team_total,away,83.5,"-109,-115",0
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,spread,,-9.0,"-109,-111",0
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,spread,,-7.5,"-144,114",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,spread,,-8.0,"-133,106",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,spread,,-8.5,"-122,-103",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,spread,,-9.5,"-102,-123",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,spread,,-10.0,"107,-134",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,spread,,-10.5,"115,-145",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,total,,175.0,"-112,-112",0
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,total,,173.5,"-132,101",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,total,,174.0,"-126,-103",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,total,,174.5,"-120,-109",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,total,,175.5,"-108,-121",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,total,,176.0,"-103,-127",1
2026-07-17T00:03:31Z,Indiana Fever|Seattle Storm,total,,176.5,"102,-133",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,moneyline,,,"-210,170",0
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,team_total,home,84.0,"-112,-112",0
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,team_total,away,79.5,"-116,-108",0
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,spread,,-5.0,"-111,-109",0
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,spread,,-3.5,"-146,116",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,spread,,-4.0,"-135,107",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,spread,,-4.5,"-124,-101",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,spread,,-5.5,"-103,-122",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,spread,,-6.0,"105,-132",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,spread,,-6.5,"114,-143",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,total,,163.5,"-112,-112",0
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,total,,162.0,"-134,102",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,total,,162.5,"-127,-103",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,total,,163.0,"-120,-108",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,total,,164.0,"-108,-120",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,total,,164.5,"-103,-126",1
2026-07-17T00:04:47Z,Phoenix Mercury|Connecticut Sun,total,,165.0,"102,-133",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,moneyline,,,"246,-314",0
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,team_total,home,88.0,"-111,-113",0
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,team_total,away,95.0,"-111,-113",0
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,spread,,7.5,"-107,-113",0
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,spread,,9.0,"-140,111",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,spread,,8.5,"-130,103",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,spread,,8.0,"-119,-105",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,spread,,7.0,"101,-127",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,spread,,6.5,"109,-138",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,spread,,6.0,"118,-149",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,total,,183.0,"-108,-116",0
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,total,,181.5,"-127,-102",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,total,,182.0,"-121,-107",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,total,,182.5,"-116,-112",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,total,,183.5,"-104,-125",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,total,,184.0,"101,-131",1
2026-07-17T00:04:47Z,Toronto Tempo|Atlanta Dream,total,,184.5,"105,-137",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,moneyline,,,"-118,-103",0
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,team_total,home,93.0,"-110,-114",0
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,team_total,away,92.5,"-110,-114",0
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,spread,,-1.0,"-110,-110",0
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,spread,,2.0,"-144,114",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,spread,,1.5,"-134,107",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,spread,,1.0,"-127,101",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,spread,,-1.5,"-106,-119",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,spread,,-2.0,"102,-128",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,spread,,-2.5,"110,-138",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,total,,185.0,"-112,-112",0
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,total,,183.5,"-132,101",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,total,,184.0,"-126,-103",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,total,,184.5,"-120,-109",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,total,,185.5,"-108,-120",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,total,,186.0,"-103,-127",1
2026-07-17T00:04:47Z,Chicago Sky|Los Angeles Sparks,total,,186.5,"102,-133",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,moneyline,,,"448,-636",0
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,team_total,home,73.5,"-105,-115",0
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,team_total,home,72.5,"-129,107",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,team_total,home,74.5,"116,-141",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,team_total,away,82.5,"-111,-109",0
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,team_total,away,81.5,"-140,115",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,team_total,away,83.5,"112,-136",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,spread,,9.5,"-107,-113",0
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,spread,,11.0,"-151,121",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,spread,,10.5,"-133,108",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,spread,,10.0,"-120,-102",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,spread,,9.0,"103,-126",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,spread,,8.5,"112,-138",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,spread,,8.0,"125,-156",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,total,,156.0,"-110,-110",0
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,total,,154.5,"-136,110",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,total,,155.0,"-127,103",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,total,,155.5,"-118,-104",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,total,,156.5,"-103,-118",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,total,,157.0,"105,-129",1
2026-07-17T00:04:47Z,Washington Mystics|Portland Fire,total,,157.5,"112,-139",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,moneyline,,,"-400,305",0
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,team_total,home,92.0,"-108,-116",0
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,team_total,away,83.5,"-109,-115",0
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,spread,,-9.0,"-109,-111",0
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,spread,,-7.5,"-144,114",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,spread,,-8.0,"-133,106",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,spread,,-8.5,"-122,-103",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,spread,,-9.5,"-102,-123",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,spread,,-10.0,"107,-134",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,spread,,-10.5,"115,-145",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,total,,175.0,"-112,-112",0
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,total,,173.5,"-132,101",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,total,,174.0,"-126,-103",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,total,,174.5,"-120,-109",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,total,,175.5,"-108,-121",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,total,,176.0,"-103,-127",1
2026-07-17T00:04:47Z,Indiana Fever|Seattle Storm,total,,176.5,"102,-133",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,moneyline,,,"-210,170",0
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,team_total,home,84.0,"-112,-112",0
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,team_total,away,79.5,"-116,-108",0
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,spread,,-5.0,"-111,-109",0
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,spread,,-3.5,"-146,116",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,spread,,-4.0,"-135,107",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,spread,,-4.5,"-124,-101",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,spread,,-5.5,"-103,-122",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,spread,,-6.0,"105,-132",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,spread,,-6.5,"114,-143",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,total,,163.5,"-112,-112",0
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,total,,162.0,"-134,102",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,total,,162.5,"-127,-103",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,total,,163.0,"-120,-108",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,total,,164.0,"-108,-120",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,total,,164.5,"-103,-126",1
2026-07-17T00:06:02Z,Phoenix Mercury|Connecticut Sun,total,,165.0,"102,-133",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,moneyline,,,"246,-314",0
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,team_total,home,88.0,"-111,-113",0
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,team_total,away,95.0,"-111,-113",0
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,spread,,7.5,"-107,-113",0
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,spread,,9.0,"-140,111",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,spread,,8.5,"-130,103",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,spread,,8.0,"-119,-105",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,spread,,7.0,"101,-127",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,spread,,6.5,"109,-138",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,spread,,6.0,"118,-149",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,total,,183.0,"-108,-116",0
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,total,,181.5,"-127,-102",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,total,,182.0,"-121,-107",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,total,,182.5,"-116,-112",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,total,,183.5,"-104,-125",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,total,,184.0,"101,-131",1
2026-07-17T00:06:02Z,Toronto Tempo|Atlanta Dream,total,,184.5,"105,-137",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,moneyline,,,"-118,-103",0
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,team_total,home,93.0,"-110,-114",0
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,team_total,away,92.5,"-110,-114",0
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,spread,,-1.0,"-110,-110",0
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,spread,,2.0,"-144,114",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,spread,,1.5,"-134,107",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,spread,,1.0,"-127,101",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,spread,,-1.5,"-106,-119",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,spread,,-2.0,"102,-128",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,spread,,-2.5,"110,-138",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,total,,185.0,"-112,-112",0
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,total,,183.5,"-132,101",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,total,,184.0,"-126,-103",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,total,,184.5,"-120,-109",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,total,,185.5,"-108,-120",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,total,,186.0,"-103,-127",1
2026-07-17T00:06:02Z,Chicago Sky|Los Angeles Sparks,total,,186.5,"102,-133",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,moneyline,,,"448,-636",0
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,team_total,home,73.5,"-105,-115",0
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,team_total,home,72.5,"-129,107",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,team_total,home,74.5,"116,-141",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,team_total,away,82.5,"-111,-109",0
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,team_total,away,81.5,"-140,115",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,team_total,away,83.5,"112,-136",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,spread,,9.5,"-107,-113",0
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,spread,,11.0,"-151,121",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,spread,,10.5,"-133,108",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,spread,,10.0,"-120,-102",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,spread,,9.0,"103,-126",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,spread,,8.5,"112,-138",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,spread,,8.0,"125,-156",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,total,,156.0,"-110,-110",0
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,total,,154.5,"-136,110",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,total,,155.0,"-127,103",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,total,,155.5,"-118,-104",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,total,,156.5,"-103,-118",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,total,,157.0,"105,-129",1
2026-07-17T00:06:02Z,Washington Mystics|Portland Fire,total,,157.5,"112,-139",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,moneyline,,,"-400,305",0
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,team_total,home,92.0,"-108,-116",0
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,team_total,away,83.5,"-109,-115",0
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,spread,,-9.0,"-109,-111",0
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,spread,,-7.5,"-144,114",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,spread,,-8.0,"-133,106",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,spread,,-8.5,"-122,-103",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,spread,,-9.5,"-102,-123",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,spread,,-10.0,"107,-134",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,spread,,-10.5,"115,-145",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,total,,175.0,"-112,-112",0
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,total,,173.5,"-132,101",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,total,,174.0,"-126,-103",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,total,,174.5,"-120,-109",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,total,,175.5,"-108,-121",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,total,,176.0,"-103,-127",1
2026-07-17T00:06:02Z,Indiana Fever|Seattle Storm,total,,176.5,"102,-133",1
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,moneyline,,,"-210,170",0
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,team_total,home,84.0,"-112,-112",0
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,team_total,away,79.5,"-116,-108",0
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,spread,,-5.0,"-111,-109",0
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,spread,,-3.5,"-146,116",1
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,spread,,-4.0,"-135,107",1
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,spread,,-4.5,"-124,-101",1
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,spread,,-5.5,"-103,-122",1
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,spread,,-6.0,"105,-132",1
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,spread,,-6.5,"114,-143",1
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,total,,163.5,"-112,-112",0
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,total,,162.0,"-134,102",1
2026-07-17T00:07:17Z,Phoenix Mercury|Connecticut Sun,total,,162.5,"-127,-103",1
